# Energy Eigenvalues:,4.915098,19.660345,44.235595,78.640606,122.875039,176.938458,240.830332,314.550030,398.096826,491.469898
# Position x, Psi 1,Psi 2,Psi 3,Psi 4,Psi 5,Psi 6,Psi 7,Psi 8,Psi 9,Psi 10
-1.501501501501523173e-03,1.412784413712812714e+00,-1.330182876495724850e-02,-1.412659283845098424e+00,-2.660248152761339122e-02,1.412409035124345014e+00,3.990078227919979792e-02,-1.412033689606374764e+00,-5.319555531309949625e-02,1.411533280364744014e+00,-6.648562519896675238e-02
-5.005005005004892205e-04,1.412798329616232307e+00,-4.434001138922103770e-03,-1.412784524929828311e+00,-8.867959693019778628e-03,1.412756915659021173e+00,1.330183296820865863e-02,-1.412715502034997073e+00,-1.773557836742496036e-02,1.412660284396753729e+00,-2.216915326178674553e-02
5.005005005005447316e-04,1.412798329616207660e+00,4.434001184317844756e-03,-1.412784524929746155e+00,8.867959698734972571e-03,1.412756915658929469e+00,-1.330183298298031648e-02,-1.412715502034913140e+00,1.773557838007438700e-02,1.412660284396671795e+00,2.216915326572669459e-02
1.501501501501523173e-03,1.412784413712741216e+00,1.330182881035119925e-02,-1.412659283844855285e+00,2.660248153332767096e-02,1.412409035124073453e+00,-3.990078229396620824e-02,-1.412033689606125852e+00,5.319555532574093276e-02,1.411533280364502208e+00,6.648562520290282607e-02
2.502502502502501613e-03,1.412756582042893116e+00,2.216913235164954740e-02,-1.412408812777567579e+00,4.433281091668492963e-02,1.411713359717351679e+00,-6.648558335680147813e-02,-1.410670393808643119e+00,8.862199991321868808e-02,1.409280171411013249e+00,1.107366148741473766e-01
3.503503503503480054e-03,1.412714834880805403e+00,3.103556244133312547e-02,-1.412033133931744455e+00,6.205615361544788988e-02,1.410670060743490328e+00,-9.304680958030549232e-02,-1.408626272603690222e+00,1.239925807236139377e-01,1.405902755040465246e+00,1.548785390979148524e-01
4.504504504504458495e-03,1.412659172637673599e+00,3.990076974693552297e-02,-1.411532280610705126e+00,7.976971649733266556e-02,1.409279395106836308e+00,-1.195750427325988352e-01,-1.405902312536136733e+00,1.592850015523311347e-01,1.401403725716557691e+00,1.988679221121591456e-01
5.505505505505547958e-03,1.412589595861777125e+00,4.876440498416781399e-02,-1.410906297214305827e+00,9.747070797131880682e-02,1.407541705248128050e+00,-1.460608762806759331e-01,-1.402499828258396697e+00,1.944770154637144588e-01,1.395786672712847398e+00,2.426614383939900144e-01
6.506506506506526399e-03,1.412506105238456877e+00,5.762611893068003005e-02,-1.410155239234989644e+00,1.151563384275930690e-01,1.405457419060159197e+00,-1.724949187258267291e-01,-1.398420461895932165e+00,2.295464388146285784e-01,1.389056077249257060e+00,2.862159553313536331e-01
7.507507507507504840e-03,1.412408701590082361e+00,6.648556243981930403e-02,-1.409279173252840023e+00,1.328238206771796548e-01,1.403027049782383573e+00,-1.988677969337254714e-01,-1.393666182254688746e+00,2.644711652381395162e-01,1.381217308916978137e+00,3.294885757047092967e-01
8.508508508508483281e-03,1.412297385876068345e+00,7.534238645438695592e-02,-1.408278176929702141e+00,1.504703703911923485e-01,1.400251195874560262e+00,-2.251701594580129140e-01,-1.388239283870929652e+00,2.992291795784907671e-01,1.372276621394700413e+00,3.724366799368752923e-01
9.509509509509461722e-03,1.412172159192851773e+00,8.419624202039034666e-02,-1.407152339002286201e+00,1.680932065396329167e-01,1.397130540869374604e+00,-2.513926798561834097e-01,-1.382142385903819770e+00,3.337985717685771347e-01,1.362241147459486879e+00,4.150179680694148776e-01
1.051051051051055119e-02,1.412033022773899527e+00,9.304678030079253925e-02,-1.405901759274319707e+00,1.856895518296727554e-01,1.393665853204141047e+00,-2.775260599966114516e-01,-1.375378430871368352e+00,3.681575506411818299e-01,1.351118893296342494e+00,4.571905014242347853e-01
1.151151151151152963e-02,1.411879977989694668e+00,1.018936525892561451e-01,-1.404526548607696546e+00,2.032566331433439677e-01,1.389857986031578285e+00,-3.035610333555362472e-01,-1.367950683230296560e+00,4.022844576652597759e-01,1.338918732110972121e+00,4.989127439093511418e-01
1.251251251251250807e-02,1.411713026347717115e+00,1.107365103238820980e-01,-1.403026828912645518e+00,2.207916819745718018e-01,1.385707877009724642e+00,-3.294883683028385080e-01,-1.359862727800520643e+00,4.361577805986118217e-01,1.325650397050833984e+00,5.401436029281441176e-01
1.351351351351348651e-02,1.411532169492414113e+00,1.195750051009413922e-01,-1.401402733136907219e+00,2.382919348654783387e-01,1.381216548071028560e+00,-3.552988713754405281e-01,-1.351118468035011899e+00,4.697561670483392793e-01,1.311324473440133032e+00,5.808424698518035445e-01
1.451451451451446495e-02,1.411337409205185134e+00,1.284087886886020879e-01,-1.399654405253951017e+00,2.557546338418931198e-01,1.376385105170711221e+00,-3.809833905371776686e-01,-1.341722124135893202e+00,5.030584379305427234e-01,1.295952390334972781e+00,6.209692600151202058e-01
1.551551551551555441e-02,1.411128747404399419e+00,1.372375130406524035e-01,-1.397782000250244572e+00,2.731770268480054331e-01,1.371214738014462808e+00,-4.065328184239880294e-01,-1.331678231017695779e+00,5.360436008207826175e-01,1.279546411405420692e+00,6.604844521962300874e-01
1.651651651651653285e-02,1.410906186145365337e+00,1.460608303102126637e-01,-1.395785684111505942e+00,2.905563681800760190e-01,1.365706719765479971e+00,-4.319380955732516902e-01,-1.320991636118681978e+00,5.686908631868653474e-01,1.262119625151681079e+00,6.993491275414046582e-01
1.751751751751751129e-02,1.410669727620295077e+00,1.548783928634388518e-01,-1.393665633807970483e+00,3.078899189191472985e-01,1.359862406730941276e+00,-4.571902136361423730e-01,-1.309667497061334673e+00,6.009796454956202183e-01,1.243685934462228637e+00,7.375250078965578382e-01
1.851851851851848973e-02,1.410419374158270234e+00,1.636898532932179740e-01,-1.391422037278694068e+00,3.251749473626838194e-01,1.353683238028015490e+00,-4.822802185718562673e-01,-1.297711279163143994e+00,6.328895941854122409e-01,1.224260045522231444e+00,7.749744935077248487e-01
1.951951951951946818e-02,1.410155128225245136e+00,1.724948644328583858e-01,-1.389055093414915731e+00,3.424087294550839378e-01,1.347170735229515470e+00,-5.071992138225943636e-01,-1.285128752798933460e+00,6.644005944962271260e-01,1.203857456081152577e+00,8.116607000533964111e-01
2.052052052052055764e-02,1.409876992424015762e+00,1.812930793697671017e-01,-1.386565012042419998e+00,3.595885492169788034e-01,1.340326501989216101e+00,-5.319383634681525974e-01,-1.271925990615921043e+00,6.954927831492110357e-01,1.182494443088817571e+00,8.475474949722020535e-01
2.152152152152153608e-02,1.409584969494190432e+00,1.900841514591176118e-01,-1.383952013902933320e+00,3.767116991732601394e-01,1.333152223646962842e+00,-5.564888953590125809e-01,-1.258109364602904012e+00,7.261465608676885841e-01,1.160188049709848457e+00,8.825995330501792413e-01
2.252252252252251452e-02,1.409279062312161823e+00,1.988677343375076512e-01,-1.381216330634555289e+00,3.937754807797682055e-01,1.325649666813670802e+00,-5.808421042268203660e-01,-1.243685543014973138e+00,7.563426047317663992e-01,1.136956071726824780e+00,9.167822912325803708e-01
2.352352352352349296e-02,1.408959273891075670e+00,2.076434819366046458e-01,-1.378358204751219285e+00,4.107772048485702210e-01,1.317820678936304279e+00,-6.049893547711477915e-01,-1.228661487155240595e+00,7.860618803587273717e-01,1.112817043343009571e+00,9.500621026259230550e-01
2.452452452452447140e-02,1.408625607380815659e+00,2.164110484967833592e-01,-1.375377889621210103e+00,4.277141919717716845e-01,1.309667187842973535e+00,-6.289220847214549437e-01,-1.213044448015151655e+00,8.152856539015579385e-01,1.087790222395991879e+00,9.824061896568154761e-01
2.552552552552556087e-02,1.408278066067957468e+00,2.251700885807459418e-01,-1.372275649444688161e+00,4.445837729437754349e-01,1.301191201268207198e+00,-6.526318078731405681e-01,-1.196841962774958690e+00,8.439955038580080338e-01,1.061895574993990676e+00,1.013782696354859736e+00
2.652652652652653931e-02,1.407916653375729021e+00,2.339202570871309894e-01,-1.369051759230260679e+00,4.613832891819369397e-01,1.292394806358555304e+00,-6.761101170966271612e-01,-1.180061851166078091e+00,8.721733326827690869e-01,1.035153759587122080e+00,1.044160719727867503e+00
2.752752752752751775e-02,1.407541372864004270e+00,2.426612092641146634e-01,-1.365706504770630270e+00,4.781100931455550818e-01,1.283280169158672157e+00,-6.993486873184209252e-01,-1.162712211697115805e+00,8.998013781954603552e-01,1.007586110486346609e+00,1.073510340198502888e+00
2.852852852852849619e-02,1.407152228229258784e+00,2.513926007229922988e-01,-1.362240182617250328e+00,4.947615487531122902e-01,1.273849534077936108e+00,-7.223392784730602312e-01,-1.144801417745309857e+00,9.268622247771951539e-01,9.792146208431958820e-01,1.101802651072325556e+00
2.952952952952947463e-02,1.406749223304532892e+00,2.601140874517469670e-01,-1.358653100054036722e+00,5.113350317977105597e-01,1.264105223337778305e+00,-7.450737384249257467e-01,-1.126338113515328088e+00,9.533388143486928312e-01,9.500619251038895374e-01,1.129009787008244503e+00
3.053053053053056409e-02,1.406332362059376839e+00,2.688253258286008029e-01,-1.354945575070108710e+00,5.278279303606303596e-01,1.254049636399840573e+00,-7.675440058588619552e-01,-1.107331209867337796e+00,9.792144571230005923e-01,9.201512809518243019e-01,1.155104951463318042e+00
3.153153153153154253e-02,1.405901648599837239e+00,2.775259726355576717e-01,-1.351117936331627245e+00,5.442376452229702455e-01,1.243685249375147794e+00,-7.897421131386186399e-01,-1.087789880016421629e+00,1.004472842126087784e+00,8.895065507528812088e-01,1.180062443084922252e+00
3.253253253253252097e-02,1.405457087168391794e+00,2.862156850719212997e-01,-1.347170523152633415e+00,5.605615902752620894e-01,1.233014614414363441e+00,-8.116601891320460727e-01,-1.067723555105329014e+00,1.029098047478616218e+00,8.581521825182888419e-01,1.203857681024213644e+00
3.353353353353349942e-02,1.404998682143908662e+00,2.948941207678014709e-01,-1.343103685464970276e+00,5.767971929250345076e-01,1.222040359079342497e+00,-8.332904620020891162e-01,-1.047141919652769371e+00,1.053074550432459011e+00,8.261131904002848581e-01,1.226467229146019022e+00
3.453453453453447786e-02,1.404526438041622693e+00,3.035609377976072332e-01,-1.338917783787282101e+00,5.929418945022505438e-01,1.210765185696132340e+00,-8.546252619625781533e-01,-1.026054906879431350e+00,1.076387237155637111e+00,7.934151347361262374e-01,1.247868819111306316e+00
3.553553553553556732e-02,1.404040359513089031e+00,3.122157946935177897e-01,-1.334613189193049498e+00,6.089931506625434476e-01,1.199191870689542805e+00,-8.756570239978258563e-01,-1.004472693913955883e+00,1.099021412259473029e+00,7.600841016563465447e-01,1.268041372309458348e+00
3.653653653653654576e-02,1.403540451346130036e+00,3.208583504589352930e-01,-1.330190283277691510e+00,6.249484317881937034e-01,1.187323263899467296e+00,-8.963782905450703442e-01,-9.824056968811899493e-01,1.120962808061976679e+00,7.261466822735386240e-01,1.286965020618776601e+00
3.753753753753752420e-02,1.403026718464784217e+00,3.294882645819185996e-01,-1.325649458124731117e+00,6.408052233867845837e-01,1.175162287879128797e+00,-9.167817141388167057e-01,-9.598645658750977194e-01,1.142197593581616877e+00,6.916299514682698879e-01,1.304621125974757989e+00
3.853853853853850264e-02,1.402499165929252944e+00,3.381051970485982605e-01,-1.320991116271035271e+00,6.565610264874761626e-01,1.162711937175418431e+00,-9.368600600161416381e-01,-9.368601798187498053e-01,1.162712383255819493e+00,6.565614462890544401e-01,1.320992298726884506e+00
3.953953953953948108e-02,1.401957798935875577e+00,3.467088083565788570e-01,-1.316215670671152305e+00,6.722133580348431670e-01,1.149975277591533285e+00,-9.566062086820523724e-01,-9.134036412138971661e-01,1.182494245378711284e+00,6.209691439836270144e-01,1.336062414765860407e+00
4.054054054054057055e-02,1.401402622817049970e+00,3.552987595283080280e-01,-1.311323544660679463e+00,6.877597512801832957e-01,1.136955445432022094e+00,-9.760131584339399868e-01,-8.895062707826009163e-01,1.201530710252729728e+00,5.848814396790034120e-01,1.349816631404361811e+00
4.154154154154154899e-02,1.400833643041204279e+00,3.638747121244383376e-01,-1.306315171918756235e+00,7.031977561702786872e-01,1.123655646730514102e+00,-9.950740278442988807e-01,-8.651796020035800172e-01,1.219809778049043114e+00,5.483271237281883703e-01,1.362241401995749612e+00
4.254254254254252743e-02,1.400250865212724571e+00,3.724363282571570566e-01,-1.301190996429602009e+00,7.185249397335059518e-01,1.110079156460243022e+00,-1.013782058200771052e+00,-8.404353755458501274e-01,1.237319926371748924e+00,5.113353587415578883e-01,1.373324489276261273e+00
4.354354354354350587e-02,1.399654295071898424e+00,3.809832706034977923e-01,-1.295951472443156893e+00,7.337388864632634622e-01,1.096229317727608343e+00,-1.032130615902687509e+00,-8.152855336023765442e-01,1.254050117521132046e+00,4.739356563212641649e-01,1.383054977417596199e+00
4.454454454454448431e-02,1.399043938494883177e+00,3.895152024186382400e-01,-1.290597064434837682e+00,7.488371986986576134e-01,1.082109540948982263e+00,-1.050113194813266482e+00,-7.897422141264840434e-01,1.269989805451412490e+00,4.361578535172311311e-01,1.391423282778034398e+00
4.554554554554557377e-02,1.398419801493618664e+00,3.980317875491590218e-01,-1.285128247064332374e+00,7.638174970023511312e-01,1.067723303010896574e+00,-1.067723418566574933e+00,-7.638177449737536540e-01,1.285128942418526155e+00,3.980320890234905207e-01,1.398421163341416307e+00
4.654654654654655221e-02,1.397781890215769263e+00,4.065326904462890356e-01,-1.279545505133527605e+00,7.786774205355531109e-01,1.053074146413888634e+00,-1.084955042828498861e+00,-7.375246379522880646e-01,1.299457985313823949e+00,3.595887791338815420e-01,1.404041726834781345e+00
4.754754754754753066e-02,1.397130210944698359e+00,4.150175761791345397e-01,-1.273849333543559892e+00,7.934146274300976076e-01,1.038165678400211789e+00,-1.101801957510919028e+00,-7.108755827842130337e-01,1.312967901679698013e+00,3.208585934762934189e-01,1.408279437516656296e+00
4.854854854854850910e-02,1.396464770099375530e+00,4.234861104478683247e-01,-1.268040237250918079e+00,8.080267951574969798e-01,1.023001570065559029e+00,-1.118258188938241249e+00,-6.838834409812787340e-01,1.325650175403255693e+00,2.818724305447823930e-01,1.411130121629229128e+00
4.954954954954959856e-02,1.395785574234319926e+00,4.319379595969007335e-01,-1.262118731222684032e+00,8.225116208949664331e-01,1.007585555455087656e+00,-1.134317901965577802e+00,-6.565612396375699600e-01,1.337496812084542741e+00,2.426613930491120508e-01,1.412590971509121829e+00
5.055055055055057700e-02,1.395092630039532544e+00,4.403727906280263116e-01,-1.256085340390879157e+00,8.368668218883383858e-01,9.919214306439367856e-01,-1.149975402047807460e+00,-6.289221651422983728e-01,1.348500344075893143e+00,2.032567631013710852e-01,1.412660548352681955e+00
5.155155155155155544e-02,1.394385944340433170e+00,4.487902712135434791e-01,-1.249940599605933400e+00,8.510901358118186932e-01,9.760130528024754115e-01,-1.165225137258778965e+00,-6.009795568157164647e-01,1.358653835189238102e+00,1.636899772594667402e-01,1.411338783633073302e+00
5.255255255255253388e-02,1.393665524097795982e+00,4.571900697093496113e-01,-1.243685053589274059e+00,8.651793211245213389e-01,9.598643392465066038e-01,-1.180061700259949831e+00,-5.727469004712243406e-01,1.367950885068404787e+00,1.239926014474031779e-01,1.408626979167774573e+00
5.355355355355351232e-02,1.392931376407677391e+00,4.655718551680060324e-01,-1.237319256885032415e+00,8.791321574237249692e-01,9.434792664726546763e-01,-1.194479830217747285e+00,-5.442378219067711687e-01,1.376385633223643934e+00,8.419630577235166780e-02,1.404527805836399912e+00
5.455455455455460179e-02,1.392183508501348532e+00,4.739352973517776957e-01,-1.230843773810886832e+00,8.929464457948009803e-01,9.268618691791854491e-01,-1.208474414668984975e+00,-5.154660803286990056e-01,1.383952762725848773e+00,4.433283925860591335e-02,1.399045300950132242e+00
5.555555555555558023e-02,1.391421927745222886e+00,4.822800667456452195e-01,-1.224259178408038329e+00,9.066200091577547582e-01,9.100162392724934213e-01,-1.222040491333673096e+00,-4.864455617112015129e-01,1.390647503558138487e+00,4.434004518577732909e-03,1.392184864275339606e+00
5.655655655655655867e-02,1.390646641640789660e+00,4.906058345702886125e-01,-1.217566054390325059e+00,9.201506926103287798e-01,8.929465248595037652e-01,-1.235173249874573775e+00,-4.571902720945996146e-01,1.396465635622688772e+00,-3.546836761895916929e-02,1.383953252715303117e+00
5.755755755755753711e-02,1.389857657824524972e+00,4.989122727950356939e-01,-1.210764995092464824e+00,9.335363637675960780e-01,8.756569292262230686e-01,-1.247868033602864246e+00,-4.277143308256655119e-01,1.401403491400898593e+00,-7.534244350313643035e-02,1.374358573655270366e+00
5.855855855855851555e-02,1.389054984067829901e+00,5.071990541507913619e-01,-1.203856603417468696e+00,9.467749130980263050e-01,8.581517098027214852e-01,-1.260120341129346899e+00,-3.980319637432720437e-01,1.405457958265263985e+00,-1.151564120575092609e-01,1.363410276977434554e+00
5.955955955955960501e-02,1.388238628276945663e+00,5.154658521429289486e-01,-1.196841491783187328e+00,9.598642542559336910e-01,8.404351771147683392e-01,-1.271925827960568745e+00,-3.681574963126379996e-01,1.408626480441442119e+00,-1.548785101585647139e-01,1.351119145753656436e+00
6.056056056056058345e-02,1.387408598492881673e+00,5.237123410641560950e-01,-1.189720282068026824e+00,9.728023244102820266e-01,8.225116937224016267e-01,-1.283280308039321582e+00,-3.381053467114965572e-01,1.410907060619319697e+00,-1.944770479759748705e-01,1.337497285625129706e+00
6.156156156156156189e-02,1.386564902891338047e+00,5.319381960073475968e-01,-1.182493605555820615e+00,9.855870845697790594e-01,8.043856731456819897e-01,-1.294179755228960449e+00,-3.078900188715156250e-01,1.412298261212036055e+00,-2.339204342543767801e-01,1.322558112879431480e+00
6.256256256256254034e-02,1.385707549782633441e+00,5.401430928783502727e-01,-1.175162102879874881e+00,9.982165199042214443e-01,7.860615787779025032e-01,-1.304620304741023196e+00,-2.775260954783337342e-01,1.412799205262191160e+00,-2.731772015165126466e-01,1.306316341236713363e+00
6.356356356356351878e-02,1.384836547611604463e+00,5.483267084087447563e-01,-1.167726423966161331e+00,1.010688640062009425e+00,7.675439227865007430e-01,-1.314598254505608965e+00,-2.470282309335807835e-01,1.412409576994624549e+00,-3.122160311676158151e-01,1.288787967358012709e+00
6.456456456456460824e-02,1.383951904957513079e+00,5.564887201685787543e-01,-1.160187227975694402e+00,1.023001479483814258e+00,7.488372650019682331e-01,-1.324110066484073922e+00,-2.164111442822892473e-01,1.411129622015458107e+00,-3.510057784810214909e-01,1.269990255089996412e+00
6.556556556556558668e-02,1.383053630533995104e+00,5.646288065790828758e-01,-1.152545183246126426e+00,1.035153097712363746e+00,7.299462117950440421e-01,-1.333152367923597259e+00,-1.856896121091153040e-01,1.408960147157309883e+00,-3.895154974450758534e-01,1.249941718461677453e+00
6.656656656656656512e-02,1.382141733188945398e+00,5.727466469253293946e-01,-1.144800967232473043e+00,1.047141579698232405e+00,7.108754149424166835e-01,-1.341721952553086350e+00,-1.548784614067784393e-01,1.405902519970667397e+00,-4.277144654514990485e-01,1.228662103449763565e+00
6.756756756756754356e-02,1.381216221904450592e+00,5.808419213688764682e-01,-1.136955266447079449e+00,1.058965036101659818e+00,6.916295704812708278e-01,-1.349815781720091534e+00,-1.239925624201803772e-01,1.401958667861861851e+00,-4.655722078055327118e-01,1.206172368530691319e+00
6.856856856856852200e-02,1.380277105796695380e+00,5.889143109603678372e-01,-1.129008776398753744e+00,1.070621603590299564e+00,6.722134175529207445e-01,-1.357430985468266016e+00,-9.304682146964604605e-02,1.397131076878100453e+00,-5.030585220382972622e-01,1.182494664038437726e+00
6.956956956956961147e-02,1.379324394115871932e+00,5.969634976520976632e-01,-1.120962201531112035e+00,1.082109445132873660e+00,6.526317372358318991e-01,-1.364564863555008944e+00,-6.205617375675400588e-02,1.391422790140360188e+00,-5.401435020019713651e-01,1.157652310348463054e+00
7.057057057057058991e-02,1.378358096246082409e+00,6.049891643105397288e-01,-1.112816255160125278e+00,1.093426750288674532e+00,6.328893513683157002e-01,-1.371214886408927303e+00,-3.103557615622790783e-02,1.384837405925120724e+00,-5.767975617285693302e-01,1.131669774909268344e+00
7.157157157157156835e-02,1.377378221705250816e+00,6.129909947288445515e-01,-1.104571659410888973e+00,1.104571735492890117e+00,6.129911213611898280e-01,-1.377378696026789751e+00,2.631261768934387212e-12,1.377379075396157448e+00,-6.129914590332854463e-01,1.104572648144196423e+00
7.257257257257254679e-02,1.376384780145028852e+00,6.209686736392961981e-01,-1.096229145153606810e+00,1.115542644337684131e+00,5.929419470006936921e-01,-1.383054106809641803e+00,3.103557616148904658e-02,1.369052499987812643e+00,-6.486963188435693750e-01,1.076387618247203193e+00
7.357357357357352523e-02,1.375377781350694883e+00,6.289218867257324597e-01,-1.087789451938796947e+00,1.126337747848996651e+00,5.727467652419505617e-01,-1.388239106337780804e+00,6.205617376201109925e-02,1.359862928441395447e+00,-6.838836562353242110e-01,1.047142444897422031e+00
7.457457457457461469e-02,1.374357235241073782e+00,6.368503206359347191e-01,-1.079253327931742223e+00,1.136955344759034592e+00,5.524105489932882307e-01,-1.392931856084347775e+00,9.304682147489611033e-02,1.349816153496596671e+00,-7.185253991578544053e-01,1.016865931918426114e+00
7.557557557557559313e-02,1.373323151868429681e+00,6.447536629939700781e-01,-1.070621529846161213e+00,1.147393761774379906e+00,5.319383058916931084e-01,-1.397130692067232394e+00,1.239925624254202829e-01,1.338918508239969496e+00,-7.525939108294205093e-01,9.855878989090892661e-01
7.657657657657657158e-02,1.372275541418370270e+00,6.526316024125008441e-01,-1.061894822877128552e+00,1.157651353839694641e+00,5.113350770697203673e-01,-1.400834125439102573e+00,1.548784614120056191e-01,1.327176862112806610e+00,-7.860620117855449118e-01,9.533391518740061965e-01
7.757757757757755002e-02,1.371214414209734223e+00,6.604838285050467217e-01,-1.053073980633232321e+00,1.167726504396967790e+00,4.906059359141490273e-01,-1.404040843015314399e+00,1.856896121143269962e-01,1.314598616580906709e+00,-8.189030015624679804e-01,9.201514528823850902e-01
7.857857857857852846e-02,1.370139780694510812e+00,6.683100318982237997e-01,-1.044159785068011992e+00,1.177617625640294596e+00,4.697559868167070496e-01,-1.406749707739572086e+00,2.164111442874837310e-01,1.301191700469005230e+00,-8.510906799984807591e-01,8.860574887853263082e-01
7.957957957957961792e-02,1.369051651457719565e+00,6.761099042439256968e-01,-1.035153026410623234e+00,1.187323158766094844e+00,4.487903639171472725e-01,-1.408959759087090591e+00,2.470282309387554498e-01,1.286964564962742363e+00,-8.825993681361008480e-01,8.510908390222480246e-01
8.058058058058059636e-02,1.367950037217310566e+00,6.838831382314751739e-01,-1.026054503095793047e+00,1.196841574218779680e+00,4.277142298390081421e-01,-1.410670213405193385e+00,2.775260954834872784e-01,1.271926178281379993e+00,-9.134039287084507741e-01,8.152859425482111844e-01
8.158158158158157480e-02,1.366834948824057872e+00,6.916294275997294516e-01,-1.016865021693036386e+00,1.206171371931799907e+00,4.065327744183552805e-01,-1.411880464191180407e+00,3.078900188766443002e-01,1.256086020024586247e+00,-9.434797861934772767e-01,7.786780639146934080e-01
8.258258258258255324e-02,1.365706397261448046e+00,6.993484671491467797e-01,-1.007585396835150915e+00,1.215311081564049100e+00,3.852512134258239684e-01,-1.412590082307381145e+00,3.381053467165962001e-01,1.239454075196875893e+00,-9.728029464200147469e-01,7.413032585372255623e-01
8.358358358358353168e-02,1.364564393645594897e+00,7.070399527538211437e-01,-9.982164511460214218e-01,1.224259262731603792e+00,3.638747872822824525e-01,-1.412798816133344459e+00,3.681574963177096094e-01,1.222040827913478456e+00,-1.001350015710075425e+00,7.031983371841165065e-01
8.458458458458462115e-02,1.363408949225098699e+00,7.147035813734498033e-01,-9.887590151676693973e-01,1.233014505234694580e+00,3.424087597684092321e-01,-1.412506591655027677e+00,3.980319637483153428e-01,1.203857254791543818e+00,-1.029098219542031067e+00,6.644008297211909664e-01
8.558558558558559959e-02,1.362240075380949822e+00,7.223390510652788477e-01,-9.792139272866384747e-01,1.241575429279960119e+00,3.208584167285314925e-01,-1.411713512491054701e+00,4.277143308306777247e-01,1.184914818030930794e+00,-1.056025420719873154e+00,6.249489481483088138e-01
8.658658658658657803e-02,1.361057783626429707e+00,7.299460609960078949e-01,-9.695820336596826516e-01,1.249940685697911391e+00,2.992290647690302730e-01,-1.410419859855989833e+00,4.571902720995790204e-01,1.165225458188906993e+00,-1.082110137034022701e+00,5.848815489640438736e-01
8.758758758758755647e-02,1.359862085606984516e+00,7.375243114536350619e-01,-9.598641881387458552e-01,1.258108956155541858e+00,2.775260299516258411e-01,-1.408626092460607548e+00,4.864455617161484446e-01,1.144801586653284131e+00,-1.107331558399578642e+00,5.442380948955755082e-01
8.858858858858853491e-02,1.358652993100099460e+00,7.450735038592606330e-01,-9.500612521952623846e-01,1.266078953364084159e+00,2.557546564818733992e-01,-1.406332846349230836e+00,5.154660803336107433e-01,1.123656077818765642e+00,-1.131669563458354011e+00,5.030586160315047017e-01
8.958958958958962437e-02,1.357430518015203313e+00,7.525933407788605312e-01,-9.401740948438015444e-01,1.273849421281897154e+00,2.339203053931982745e-01,-1.403540934674218477e+00,5.442378219116482674e-01,1.101802260971457725e+00,-1.155104735631477864e+00,4.613836703958816843e-01
9.059059059059060282e-02,1.356194672393533640e+00,7.600835259349965067e-01,-9.302035925650209425e-01,1.281419135312401592e+00,2.120283532267786542e-01,-1.400251347407614588e+00,5.727469004760669113e-01,1.079253911886604467e+00,-1.177618378609704752e+00,4.192543040022528311e-01
9.159159159159158126e-02,1.354945468408034426e+00,7.675437642184974596e-01,-9.201506292279773014e-01,1.288786902497083497e+00,1.900841907076170345e-01,-1.396465250990138074e+00,6.009795568205253957e-01,1.056025244144900954e+00,-1.199192531269126949e+00,3.767120104270921255e-01
9.259259259259255970e-02,1.353682918363223742e+00,7.749737617000814760e-01,-9.100160960117660292e-01,1.295951561703490906e+00,1.680932214171135808e-01,-1.392183987917563481e+00,6.289221651470749963e-01,1.032130900172810284e+00,-1.219809982000340520e+00,3.337986899424167375e-01
9.359359359359353814e-02,1.352407034695076504e+00,7.823732256419363429e-01,-8.998008913265205244e-01,1.302911983808226148e+00,1.460608604624758222e-01,-1.387409076264698005e+00,6.565612396423154973e-01,1.007585942012561686e+00,-1.239454282439671706e+00,2.905566082478478473e-01
9.459459459459462760e-02,1.351117829970904127e+00,7.897418645092560974e-01,-8.895059207337729923e-01,1.309667071874893729e+00,1.239925331432910754e-01,-1.382142209147092959e+00,6.838834409859948504e-01,9.824058418276432336e-01,-1.258109760591493709e+00,2.470283548427597287e-01
9.559559559559560604e-02,1.349815316889217298e+00,7.970793879817186234e-01,-8.791320968661662238e-01,1.316215761326960498e+00,1.018936736155860723e-01,-1.376385254120678026e+00,7.108755827888960654e-01,9.566064721497553602e-01,-1.275761533331148279e+00,2.032568010795107183e-01
9.659659659659658448e-02,1.348499508279628722e+00,8.043855069649405998e-01,-8.686803393465714063e-01,1.322557020115555870e+00,7.976972355371096668e-02,-1.370140252519578494e+00,7.375246379569385669e-01,9.302040958734201226e-01,-1.292395518278560473e+00,1.592850579390846233e-01
9.759759759759756292e-02,1.347170417102706352e+00,8.116599336018568422e-01,-8.581515747065505684e-01,1.328689848882099955e+00,5.762613081036687540e-02,-1.363409418732270728e+00,7.638177449783751793e-01,9.032153560044868801e-01,-1.307998445032977575e+00,1.151564335707096209e-01
9.859859859859854136e-02,1.345828056449844823e+00,8.189023812840586780e-01,-8.475467363042190616e-01,1.334613281115795580e+00,3.546834807511371063e-02,-1.356195139416385365e+00,7.897422141310838084e-01,8.756572651690417430e-01,-1.322557865759938833e+00,7.091439063728771641e-02
9.959959959959963083e-02,1.344472439543141551e+00,8.261125646630916863e-01,-8.368667642415106300e-01,1.340326383305954661e+00,1.330183153168814324e-02,-1.348499972652441148e+00,8.152855336069522174e-01,8.475471948893320562e-01,-1.336062165122020806e+00,2.660250350864486538e-02
